title,year,poster,season,part,type
machine doll wa kizutsukanai ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20451.jpg,,,Anime
freezing vibration specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20578.jpg,,,Anime
chuunibyou demo koi ga shitai ren lite,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20582-hCXj33Fmk07M.jpg,,,Anime
code geass boukoku no akito 2 hikisakareshi yokuryuu picture drama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b109002-a9XsiOylyLer.jpg,,,Anime
mantou riji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b114513-ODDUPLYg9nO9.jpg,,,Anime
hunter×hunter the last mission,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx19951-kouyrYvcEyGP.jpg,,,Anime
oni chichi rebuild,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20852-X4hIPjsa6Qfq.png,,,Anime
wanna be a tuna,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx102568-rpwqlbgXgQu4.png,,,Anime
oosouji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx104565-bjB4bVZzD5Cy.jpg,,,Anime
majokko shimai no yoyo to nene,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx15813-Sduc9SBSeNob.png,,,Anime
qingwa wangguo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102397-Bfn8N9NeFhPD.jpg,,,Anime
zetsumetsu kigu shoujo amazing twins,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19953-yJTD03MKvu28.jpg,,,Anime
wake up girls deai no kiroku a brief recording,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102485-ELAEaacBQmeq.png,,,Anime
chou akuukan bouheki cheese napolitan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103752-QVrVET0HtxvK.jpg,,,Anime
cosplay rakuen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b21193-hnqrPOK6Smt4.jpg,,,Anime
wormy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b114127-pMsEeXD6Har8.jpg,,,Anime
tokubetsu jugyou 3 slg the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21523-sz387GNGsHuI.jpg,,,Anime
mushishi hihamukage,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20526-PmuD69J3rkDF.png,,,Anime
tonari no seki kun ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20600-d7QD2EDRe20U.png,,,Anime
robot girls z,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19799-v2FsN9odXqiR.jpg,,,Anime
saikin imouto no yousu ga chotto okashiinda ga,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx17777-JyiQrGXjw0s0.jpg,,,Anime
beywarriors beyraiderz,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b138985-nwMrwpLP5z0P.jpg,,,Anime
nobunagun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19855-JTwhrecfZjOV.jpg,,,Anime
seitokai yakuindomo＊,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20448-nJph1HFaaL2u.jpg,,,Anime
future card buddyfight,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19067-GBM3HNaSYAgG.jpg,,,Anime
noragami,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20447-EoQXeygHaVCK.jpg,,,Anime
witch craft works,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20503-liSpvCiFljGr.jpg,,,Anime
space☆dandy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20057-tG83EpH5Gu8K.jpg,,,Anime
minna atsumare falcom gakuen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20538.jpg,,,Anime
soniani super sonico the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20455-idVtmB4eERac.png,,,Anime
oniku daisuki zeushi kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b119793-BPZXdTAmww18.jpg,,,Anime
toaru hikuushi e no koiuta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19117-AIdJ4idSxNvD.jpg,,,Anime
buddy complex,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20533-uzmLvRDe7LBt.jpg,,,Anime
saki zenkoku hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx16123-75d67lQpU80z.png,,,Anime
tonari no seki kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx18139-Pp6vurRu1rGf.jpg,,,Anime
nobunaga the fool,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20509-clrgNqUsop9j.png,,,Anime
d frag,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20031-WOR6bly9HOr1.jpg,,,Anime
wooser no sono higurashi kakusei hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20267.jpg,,,Anime
hamatora the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20521-OJZxnuU1uvkN.jpg,,,Anime
kyoukai no kanata mini gekijou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20531.jpg,,,Anime
youkai watch,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19157-icVAh6Qy6oT6.jpg,,,Anime
chuunibyou demo koi ga shitai ren,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx18671-RVIY9TGd737H.jpg,,,Anime
onee chan ga kita,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20473-NcBriU779t0k.png,,,Anime
mikakunin de shinkoukei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20483-FJMOn8gjbcny.jpg,,,Anime
wake up girls shichinin no idol,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20512-5l4MX9C4h0Fh.png,,,Anime
arifureta sekai seifuku,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx108757-JDfofshxbfL0.png,,,Anime
go go 5Season 5,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20516.jpg,,,Anime
gin no saji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19363-7DZw204Dlzw1.png,Season 2,,Anime
pupa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19315-dWHH0pRxVCjq.jpg,,,Anime
mahou sensou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19769-1SATJNKBhkDV.jpg,,,Anime
sakura trick,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20047-QcFqHoZNuCIH.png,,,Anime
strange,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20490.jpg,,,Anime
z x ignition,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20486.jpg,,,Anime
hoozuki no reitetsu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx20431-01EHi0CpWKx0.png,,,Anime
tenioe,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103475-whp6xikQixz0.jpg,,,Anime
nourin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx18095-kX8R704uIqDo.jpg,,,Anime
wake up girls,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19023-BZGH5j6sZNRB.jpg,,,Anime
47 todoufuken r,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b108743-N0shlbVNfTN3.jpg,,,Anime
nisekoi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx18897-G2Fx2ZACsXBU.jpg,,,Anime
sekai seifuku bouryaku no zvezda,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20496-fTwlGOKd8OPb.jpg,,,Anime
tesagure bukatsumono encore,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20636-tccFuZ3AjiJY.jpg,,,Anime
nyamen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20957.jpg,,,Anime
wizard barristers benmashi cecil,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20053-PIdMAmmoFI6l.jpg,,,Anime
tooryanse,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103314-8sP0WleeOSsY.jpg,,,Anime
hunger,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103766-H9uprBdXpFgK.jpg,,,Anime
sugar＊soldier,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b20584-ZWjzDGOMWQvh.jpg,,,Anime
tiandi fengyun lu mo lu xuezhan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131855-JAtmCxzi4Moy.jpg,,,Anime
waiter,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b127253-oUA53VFG0Q1Q.jpg,,,Anime
konoha kaseki no natsu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx130254-aynrDA6Do5tV.png,,,Anime
xi yangyang yu hui tailang fei ma qiyu ji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx131564-izP58qrRXH0e.png,,,Anime
maken ki tsuu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b15565-2nDrmF9RMTwP.jpg,,,Anime
inari konkon koi iroha,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20488-3kTJBoU55DeQ.jpg,,,Anime
sora wa koko ni aru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103751-IE6okzicibMW.jpg,,,Anime
kimi no iru machi ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20715.jpg,,,Anime
blue eyes in harbor tale,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx145408-zfzGrQRInbhL.png,,,Anime
paripari party,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b145436-RSPdoM4dB8tN.jpg,,,Anime
one piece cry heart,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/n107110-pF0sMxDe3aLi.png,,,Anime
gatchaman crowds embrace,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20759.jpg,,,Anime
ore no imouto ga konna ni kawaii wake ga nai gal game animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20892.jpg,,,Anime
one step ahead,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120515-En4ZLN9P9ZKb.png,,,Anime
teekyuu 3 specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20834.jpg,,,Anime
roku no sekai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b160196-0i6oM2xmnWT8.jpg,,,Anime
the idolm ster movie kagayaki no mukougawa e,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx17437-9ruAWF6uMMZA.jpg,,,Anime
fight ippatsu juuden chan ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b110954-YiRMsZei7Y0o.jpg,,,Anime
sorezore ni jinsei ga aru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b108875-5JmKwIWtU0tA.jpg,,,Anime
echolocation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102932-6UZD4TXraHdF.jpg,,,Anime
hipira kun special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104435-Nu3SC9GczyRa.jpg,,,Anime
shin kidou senki gundam wing frozen teardrop picture drama tsuginaru tatakai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/n107188-8FnkBJrUDSs0.jpg,,,Anime
emerald no oka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b113361-PFeK6gGPQG0l.jpg,,,Anime
little busters ex,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20481.jpg,,,Anime
kuroko no basket 2 ng shuu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/98703-XNBkecCh54jB.jpg,,,Anime
swing out sisters 20Season 4,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20934-sB5WijwbcfhJ.png,,,Anime
oppai infinity∞ the animation,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21083-KUnmbNPk65YU.jpg,,,Anime
love snow really magic,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b103249-lY5Sczr4XPC4.jpg,,,Anime
yuusha ni narenakatta ore wa shibushibu shuushoku wo ketsui shimashita specials,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102033-3AI9BNhslBIu.jpg,,,Anime
beef stroganoff,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b145288-bQAcwHSwbSsI.png,,,Anime
nemui inu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b148470-e09Mtau5DQCy.png,,,Anime
junk head,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b110214-VbG3tVltfslm.jpg,Season 1,,Anime
futurenova image album,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx138908-mdZBmtedp3MQ.png,,,Anime
choco to watashi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102938-1hV0BThW8MLl.jpg,,,Anime
happinesscharge precure,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20577-6MqRE2P5ZBuD.jpg,,,Anime
jikkyou chuukei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103750-1O9dcAFssd6m.jpg,,,Anime
gakuen handsome legend of sexy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b118043-ZpCmdZ5qmVvJ.jpg,,,Anime
romantica clock,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20585.jpg,,,Anime
meishi da maoxian,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129656-WWacLOQqbOgX.png,,,Anime
natsume yuujinchou itsuka yuki no hi ni,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20478-CLBOf5ao3dWK.jpg,,,Anime
anison nippon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx104925-ReRgwm5yTunt.jpg,,,Anime
senki zesshou symphogear g senki zesshou shinai symphogear,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20452-HF2onG1MLvyb.jpg,,,Anime
kirin the noop,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103720-vpF9KigdeMBr.jpg,,,Anime
wonder momo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20616.jpg,,,Anime
tiger and bunny the rising,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx12017-U8b3DtnDuiCY.jpg,,,Anime
buddha 2 tezuka osamu no buddha ~owarinaki tabi~,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20500-6XT2esuUy8rV.jpg,,,Anime
wonder,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97978-4oodUm1Ty9BF.png,,,Anime
tuzki love assassin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102681-hkXrzof91Nld.jpg,,,Anime
hana no zundamaru junk,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b126258-SXPGCAjnrxSW.png,,,Anime
tele〇potion,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx120147-VeAibXKFg65n.png,,,Anime
xiao hua xian,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx104184-T3NQMkpIUmgf.jpg,,,Anime
nami hexin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102775-AAn1OVGtsQEH.jpg,,,Anime
giovanni no shima,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19115-swLhro8RVAvz.jpg,,,Anime
noragami ova,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx20494-HllvnQ1mRIxe.jpg,,,Anime
takanashi rikka kai chuunibyou demo koi ga shitai movie lite,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20660-YHPDR9Cb9xv3.png,,,Anime
decorator,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102469-DjJ87R3ZdCEQ.png,,,Anime
ulibyeol ilhowa eollugso,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102557-WimXURTss4EH.jpg,,,Anime
futabu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21062-Y5CxBvbA6WbM.png,,,Anime
mouretsu pirates abyss of hyperspace akuu no shinen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx14817-XPcB6Z9bzNbF.png,,,Anime
train heroes movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b130912-1tfKVoxDgNrg.jpg,,,Anime
mahouka koukou no rettousei yoku wakaru mahouka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20679.jpg,,,Anime
umiyuri kaiteitan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx184142-JaBZ3AoPeEzR.png,,,Anime
bborongbborong bbororo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx102371-wb45xf65Dplm.jpg,Season 5,,Anime
cross road,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20831-YaBeemYnckMQ.png,,,Anime
kamisama no inai nichiyoubi kioku,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20423-kFWSF1reuzVm.png,,,Anime
brothers conflict special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20915-mK4rODBYMpFs.jpg,,,Anime
hetalia the beautiful world extra disc,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102036-CZn0lhPM1mHZ.jpg,,,Anime
true tears x hanasaku iroha x taritari utopia,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx102605-TIoN5AECxiUt.png,,,Anime
kkoma bus tayo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b188056-nFdg2qpLfAzR.png,Season 3,,Anime
shiiba san no ura no kao with imouto lip,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21084-HJ2Pl8m55URf.png,,,Anime
mou hasamazu ni wa irarenai♥ hoshi ni onegai shitara konna ni okkiku nacchatta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21542-sQPkPq1tj6nL.png,,,Anime
mou hasamazu ni wa irarenai♥ hoshi ni onegai shitara konna ni okkiku nacchatta bonus,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b108983-IbqgLtgG6zfE.jpg,,,Anime
yabai fukushuu yami site,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx21089-unfWfeIp1EiZ.jpg,,,Anime
imako system,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20874.jpg,,,Anime
x maiden,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21884-n1bOFDdMaDYy.jpg,,,Anime
oku sama wa moto yariman,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21402-QwYPGqQbNNcq.png,,,Anime
zhongguo jingqi xiansheng,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx97756-bVsUA3sEz1ix.jpg,,,Anime
harmonie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20501-wWfXc58E3mDv.jpg,,,Anime
parol no mirai shima,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20502-etjZg6Mp7yPu.png,,,Anime
ookii 1 nensei to chiisana 2 nensei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20504-wPePbX8puXiF.png,,,Anime
kuro no sumika chronus,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20505-bE2CRsOocE24.png,,,Anime
tempura,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx135589-VaSz7qHUZ1ku.jpg,,,Anime
dappi suru tame ni hitsuyou na koto growth factor,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103018-ObA11W6xrFsx.jpg,,,Anime
huainanzi chuanqi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103756-w2EJdd30utSC.jpg,Season 2,,Anime
kizuna in eternal remembrance of march 11 20Season 1,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b140111-FTdUW2VyLwW4.png,,,Anime
fate kaleid liner prisma☆illya undoukai de dance,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx18851-6TjNHfkWaB6B.png,,,Anime
inyouchuu etsu special,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21562-WRps50qG1LIN.png,,,Anime
doraemon shin nobita no daimakyou peko to 5 nin no tankentai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19645-jKsKk2ThNst8.jpg,,,Anime
pretty rhythm all star selection prism show☆best ten,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20581-9OwVneZO0yw3.jpg,,,Anime
hakuouki movie 2 shikon soukyuu,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx13119-VsSwIwKDqxVc.png,,,Anime
cardfight vanguard legion mate hen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20564-0L8mYUUxryOL.jpg,,,Anime
nandaka velonica,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx20653-Gaqxbk65QFP6.png,,,Anime
wasimo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21047-2DEa05ZiJcQL.jpg,,,Anime
x maiden izakaya tamaki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/21883-0Q146ukhFq3W.jpg,,,Anime
by your side,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/99716-zDtqzklzC1Yz.png,,,Anime
kotonoha breakdown,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b108933-RgtNNDNCjpRo.jpg,,,Anime
mitsuwano,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20576.jpg,,,Anime
heart realize,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102618-XnCalUVZw4UT.jpg,,,Anime
xiao yeyou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx102713-qcqeNWH63eYg.jpg,,,Anime
bu keneng lianai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx129771-oA0EAnq5SxUm.png,,,Anime
shimajirou to kujira no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20550-48v9LEeSNVPH.jpg,,,Anime
sekaiichi hatsukoi movie yokozawa takafumi no baai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20371-iG1LpppeKFb1.png,,,Anime
precure all stars new stage 3 eien no tomodachi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20549.jpg,,,Anime
